1, 1.982305
1, 1.964634
1, 1.959540
1, 1.968328
1, 1.963153
1, 1.967361
1, 1.964915
1, 1.964369
2, 1.007212
2, 0.993525
2, 0.984144
2, 1.005959
2, 0.985022
2, 1.034953
2, 0.995767
2, 0.985876
3, 0.800597
3, 0.785723
3, 0.785298
3, 0.784105
3, 0.779633
3, 0.782149
3, 0.775180
3, 0.777015
4, 0.614909
4, 0.623927
4, 0.624940
4, 0.615163
4, 0.613524
4, 0.624689
4, 0.614039
4, 0.614785
5, 0.648256
5, 0.613139
5, 0.613072
5, 0.611801
5, 0.612659
5, 0.614127
5, 0.612016
5, 0.612992
6, 0.610424
6, 0.611417
6, 0.610709
6, 0.610167
6, 0.631288
6, 0.610091
6, 0.611174
6, 0.635281
7, 0.614109
7, 0.609552
7, 0.608653
7, 0.608880
7, 0.617379
7, 0.623550
7, 0.610505
7, 0.610555
8, 0.607466
8, 0.611247
8, 0.613628
8, 0.616033
8, 0.616715
8, 0.616206
8, 0.617689
8, 0.621051
