1, 5.046950
1, 5.045449
1, 5.045332
1, 5.045992
1, 5.045479
1, 5.045929
1, 5.045675
1, 5.045699
2, 2.561743
2, 2.523690
2, 2.523813
2, 2.531962
2, 2.523752
2, 2.532512
2, 2.523766
2, 2.523454
3, 1.683386
3, 1.688443
3, 1.682865
3, 1.689270
3, 1.757328
3, 1.698845
3, 1.935301
3, 1.683223
4, 1.264018
4, 1.265786
4, 1.264418
4, 1.265300
4, 1.295569
4, 1.265544
4, 1.264566
4, 1.268933
5, 1.075652
5, 1.083302
5, 1.075232
5, 1.081327
5, 1.079858
5, 1.078192
5, 1.080614
5, 1.075356
6, 0.896340
6, 0.896468
6, 0.896346
6, 0.896512
6, 0.904376
6, 0.898968
6, 0.896469
6, 0.900715
7, 0.768617
7, 0.768338
7, 0.795697
7, 0.791166
7, 0.775700
7, 0.775288
7, 0.768661
7, 0.792600
8, 0.679393
8, 0.673130
8, 0.675987
8, 0.676689
8, 0.672600
8, 0.690250
8, 0.672512
8, 0.676738
