1, 2.057421
1, 1.978242
1, 1.981747
1, 1.979327
1, 1.977760
1, 1.978451
1, 1.972668
1, 1.977692
1, 1.980778
1, 1.977041
2, 1.051929
2, 1.043264
2, 1.056133
2, 1.051108
2, 1.060359
2, 1.046308
2, 1.051940
2, 1.054848
2, 1.059993
2, 1.056914
3, 0.822703
3, 0.819527
3, 0.817689
3, 0.825290
3, 0.834909
3, 0.821980
3, 0.823271
3, 0.819231
3, 0.821196
3, 0.830365
4, 0.696734
4, 0.680598
4, 0.684274
4, 0.690650
4, 0.684418
4, 0.688422
4, 0.692904
4, 0.692050
4, 0.693838
4, 0.693147
5, 0.690396
5, 0.692652
5, 0.687504
5, 0.679588
5, 0.696308
5, 0.688135
5, 0.685999
5, 0.679683
5, 0.690875
5, 0.685421
6, 0.689859
6, 0.687544
6, 0.682799
6, 0.688807
6, 0.677822
6, 0.684315
6, 0.681910
6, 0.683064
6, 0.692223
6, 0.693438
7, 0.690984
7, 0.687309
7, 0.688091
7, 0.680494
7, 0.683445
7, 0.685366
7, 0.688692
7, 0.686165
7, 0.682610
7, 0.687094
8, 0.685736
8, 0.675747
8, 0.680294
8, 0.675671
8, 0.684008
8, 0.680297
8, 0.680261
8, 0.676890
8, 0.690825
8, 0.675090
