1, 2.044909
1, 1.965257
1, 1.970292
1, 1.962897
1, 1.968470
1, 1.968074
1, 1.964431
1, 1.973072
1, 1.966426
1, 1.968452
2, 1.905618
2, 1.902447
2, 1.898018
2, 1.900162
2, 1.905135
2, 1.900028
2, 1.902111
2, 1.903169
2, 1.903549
2, 1.901650
3, 1.038014
3, 1.041836
3, 1.022803
3, 1.015282
3, 1.032766
3, 1.053991
3, 1.032385
3, 1.027979
3, 1.034149
3, 1.018663
4, 1.038460
4, 1.036450
4, 1.049487
4, 1.022287
4, 1.022440
4, 1.026216
4, 1.033061
4, 1.020743
4, 1.024791
4, 1.025352
5, 0.812633
5, 0.801836
5, 0.818085
5, 0.813636
5, 0.809850
5, 0.807989
5, 0.835233
5, 0.806493
5, 0.803872
5, 0.812042
6, 0.797956
6, 0.801956
6, 0.791434
6, 0.800734
6, 0.795768
6, 0.807621
6, 0.796042
6, 0.793598
6, 0.810251
6, 0.801465
7, 0.663897
7, 0.671356
7, 0.669597
7, 0.668410
7, 0.666645
7, 0.672728
7, 0.666208
7, 0.670451
7, 0.669727
7, 0.666347
8, 0.667423
8, 0.658845
8, 0.675008
8, 0.666498
8, 0.671966
8, 0.671481
8, 0.666849
8, 0.668303
8, 0.664286
8, 0.675346
9, 0.619499
9, 0.621786
9, 0.621471
9, 0.621286
9, 0.618710
9, 0.668935
9, 0.670658
9, 0.620598
9, 0.620492
9, 0.674940
10, 0.626056
10, 0.627192
10, 0.600670
10, 0.607135
10, 0.589523
10, 0.585219
10, 0.610126
10, 0.590812
10, 0.596113
10, 0.586566
11, 0.569020
11, 0.571458
11, 0.590277
11, 0.588427
11, 0.568163
11, 0.596674
11, 0.567827
11, 0.573785
11, 0.587392
11, 0.602239
12, 0.524618
12, 0.531602
12, 0.566484
12, 0.529255
12, 0.571116
12, 0.565586
12, 0.580012
12, 0.531038
12, 0.582653
12, 0.528190
13, 0.534635
13, 0.526906
13, 0.535487
13, 0.512723
13, 0.528230
13, 0.520545
13, 0.515627
13, 0.538327
13, 0.523870
13, 0.538901
14, 0.515612
14, 0.516766
14, 0.489669
14, 0.520910
14, 0.524541
14, 0.515094
14, 0.518699
14, 0.525767
14, 0.506920
14, 0.519381
15, 0.493459
15, 0.478908
15, 0.475190
15, 0.479106
15, 0.500585
15, 0.474184
15, 0.476863
15, 0.477038
15, 0.480384
15, 0.504548
16, 0.460011
16, 0.452443
16, 0.483974
16, 0.459961
16, 0.463832
16, 0.485951
16, 0.491465
16, 0.488352
16, 0.499287
16, 0.464197


