1, 1.973408
1, 1.963379
1, 1.964184
1, 1.970152
1, 1.963282
1, 1.964810
1, 1.963979
1, 1.962690
2, 1.941247
2, 1.943428
2, 1.946042
2, 1.949468
2, 1.942661
2, 1.946579
2, 1.941503
2, 1.943657
3, 0.982091
3, 0.992789
3, 0.978171
3, 0.985456
3, 0.980867
3, 1.003056
3, 1.001454
3, 0.979455
4, 0.977726
4, 0.979896
4, 0.985098
4, 0.976326
4, 0.982909
4, 0.984105
4, 0.987265
4, 0.987937
5, 0.789345
5, 0.795559
5, 0.771397
5, 0.773534
5, 0.771657
5, 0.792836
5, 0.776209
5, 0.768535
6, 0.769011
6, 0.776036
6, 0.776280
6, 0.769753
6, 0.775155
6, 0.781024
6, 0.788216
6, 0.769928
7, 0.608004
7, 0.611691
7, 0.608448
7, 0.609872
7, 0.608829
7, 0.619640
7, 0.609404
7, 0.608338
8, 0.607894
8, 0.607669
8, 0.606509
8, 0.607190
8, 0.606535
8, 0.607697
8, 0.607829
8, 0.606650
