1, 1.980715
1, 1.965556
1, 1.964985
1, 1.965566
1, 1.963195
1, 1.968158
1, 1.963636
1, 1.965874
2, 1.952158
2, 1.942746
2, 1.948256
2, 1.944349
2, 1.942838
2, 1.944282
2, 1.952512
2, 1.947963
3, 0.987847
3, 0.980119
3, 0.978003
3, 0.981921
3, 0.979172
3, 0.976835
3, 0.980321
3, 0.997320
4, 0.979447
4, 0.984054
4, 0.977534
4, 0.976363
4, 0.974677
4, 0.977459
4, 0.981588
4, 0.982732
5, 0.769626
5, 0.771100
5, 0.770268
5, 0.771520
5, 0.770226
5, 0.770184
5, 0.770931
5, 0.770753
6, 0.784926
6, 0.766995
6, 0.767812
6, 0.770296
6, 0.767793
6, 0.766775
6, 0.765578
6, 0.770120
7, 0.608356
7, 0.609572
7, 0.614548
7, 0.613181
7, 0.609310
7, 0.608212
7, 0.608710
7, 0.609147
8, 0.605419
8, 0.607703
8, 0.606701
8, 0.607867
8, 0.607114
8, 0.606435
8, 0.606691
8, 0.607067
9, 0.552507
9, 0.555941
9, 0.613522
9, 0.612771
9, 0.555537
9, 0.558758
9, 0.559624
9, 0.620617
10, 0.515389
10, 0.517218
10, 0.518876
10, 0.518239
10, 0.520729
10, 0.568047
10, 0.518756
10, 0.555841
11, 0.525190
11, 0.486362
11, 0.483585
11, 0.484088
11, 0.483742
11, 0.525830
11, 0.531307
11, 0.528751
12, 0.490758
12, 0.488865
12, 0.452423
12, 0.455565
12, 0.455227
12, 0.452300
12, 0.490986
12, 0.454506
13, 0.430076
13, 0.429688
13, 0.431411
13, 0.431760
13, 0.432731
13, 0.464675
13, 0.433389
13, 0.486720
14, 0.474229
14, 0.447289
14, 0.449580
14, 0.452291
14, 0.472980
14, 0.446046
14, 0.450227
14, 0.470990
15, 0.425206
15, 0.456496
15, 0.449252
15, 0.465046
15, 0.456274
15, 0.423755
15, 0.431130
15, 0.453032
16, 0.429432
16, 0.407653
16, 0.417055
16, 0.409595
16, 0.416218
16, 0.438243
16, 0.405498
16, 0.412077
