1, 2.029153
1, 1.982065
1, 1.981085
1, 1.977956
1, 1.975728
1, 1.976735
1, 1.978022
1, 1.979533
1, 1.983465
1, 1.976157
2, 1.958310
2, 1.963316
2, 1.956122
2, 1.969358
2, 1.959941
2, 1.952230
2, 1.956908
2, 1.956804
2, 1.963354
2, 1.959715
3, 1.035081
3, 1.042101
3, 1.048848
3, 1.044373
3, 1.054962
3, 1.047670
3, 1.068688
3, 1.060668
3, 1.057867
3, 1.041112
4, 1.052815
4, 1.054839
4, 1.058515
4, 1.059268
4, 1.048087
4, 1.050818
4, 1.051991
4, 1.046109
4, 1.049889
4, 1.036404
5, 0.821849
5, 0.818518
5, 0.812467
5, 0.815118
5, 0.808878
5, 0.815300
5, 0.825319
5, 0.818129
5, 0.817254
5, 0.824632
6, 0.818898
6, 0.818789
6, 0.820874
6, 0.815660
6, 0.823286
6, 0.812681
6, 0.812674
6, 0.810205
6, 0.817869
6, 0.813117
7, 0.686292
7, 0.682505
7, 0.688186
7, 0.692562
7, 0.684661
7, 0.681141
7, 0.681869
7, 0.681504
7, 0.690545
7, 0.678749
8, 0.685610
8, 0.676655
8, 0.684890
8, 0.682236
8, 0.686526
8, 0.672494
8, 0.686522
8, 0.678141
8, 0.701634
8, 0.682642
